Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
2,12.354202,1.551815,2.401606,25.51832,84.505403,1.31011,1.598945,0.334082,1.408856,2.877193,0.979193,3.263617,597.416486
2,12.516538,1.496296,2.800354,22.376183,93.424491,1.105828,2.559918,0.272049,1.537066,3.062425,1.414682,1.741853,634.096744
1,14.562821,1.813598,2.44399,18.744317,90.093957,3.215717,2.830277,0.261346,1.918069,2.960667,0.985806,2.735938,1296.004598
1,13.174157,1.955006,2.150496,16.68503,98.262134,3.399658,1.910588,0.310152,1.535338,3.921698,1.196533,3.810403,745.906046
3,14.11106,1.725647,1.932553,20.626386,90.054559,1.968718,3.483352,0.264581,1.510096,5.678862,0.525293,1.302767,650.490351
2,12.602327,2.053243,2.402096,24.696604,93.819021,3.128907,2.242404,0.503131,0.744227,5.191753,0.803881,2.330428,494.57367
3,13.360924,2.348057,2.530849,19.020975,89.017863,1.824168,3.15293,0.25261,2.912957,6.883776,0.653857,1.829208,661.707736
2,13.364274,1.079107,2.271806,17.201835,103.144587,1.696614,1.781371,0.227059,1.849159,4.630926,0.917081,2.66807,750.984583
2,12.567846,3.996074,2.074453,20.751026,76.601645,2.000274,2.162505,0.425022,2.106416,2.60939,0.794693,3.708023,395.329654
3,13.050697,3.905568,1.750678,21.40757,90.289985,1.627932,2.4762,0.285132,1.830054,9.21948,0.608375,1.7852,1008.492231
1,12.216474,1.772505,2.735651,23.679813,109.297774,2.703177,3.471966,0.175298,2.684167,3.438677,1.120676,3.647001,935.104807
1,13.95855,4.881565,2.568884,17.935044,98.274534,2.498265,2.389658,0.240802,0.528021,6.220645,0.769492,3.333585,1041.451776
3,13.604829,2.493059,2.338595,21.407757,100.327711,1.306407,2.68231,0.471662,2.283278,4.594964,0.700367,1.334474,419.783379
1,13.105179,1.791745,2.266604,13.550458,85.853564,2.98267,2.688353,0.292308,1.467265,5.670617,0.821679,3.684117,1490.549184
3,12.387109,1.694007,2.5409,21.872385,98.058972,1.991509,0.735345,0.562567,0.804485,9.526198,0.654896,1.694604,634.653788
3,13.960057,4.093807,2.281092,18.676934,107.766954,1.555734,0.691745,0.374782,1.379191,8.522519,0.644327,3.364744,918.538409
2,11.9801,4.166387,1.882099,20.872587,80.454623,3.467957,3.225122,0.42753,1.095328,5.325207,0.989115,2.156535,510.05533
2,13.575349,3.516822,2.549629,19.507305,89.388626,2.622693,2.95525,0.292591,1.385419,3.069063,0.662496,3.203163,407.026632
1,14.092753,1.601304,2.323804,20.583699,93.966849,3.391776,3.681329,0.257333,2.596476,5.397806,1.044893,2.983863,1274.142498
1,13.091763,1.639785,2.496774,18.06936,93.381984,2.867741,2.658574,0.584705,1.570757,7.497371,1.109696,2.837026,1123.185116
2,11.639592,1.791689,2.719618,13.07416,97.387202,2.243756,0.672286,0.297526,1.243995,2.316904,0.991302,1.940784,641.273637
3,13.662827,4.408785,2.216141,17.519242,88.347122,1.326153,0.638483,0.62185,0.638048,5.188881,0.849171,2.007989,545.719038
1,12.926383,1.814695,2.773693,17.083655,105.369101,2.130288,3.094738,0.277613,2.341123,4.591043,0.995753,3.040124,813.852844
2,11.560482,1.137859,2.255495,18.737444,99.840814,2.2627,2.141148,0.262432,1.56899,3.271313,1.092006,2.819654,358.39382
1,13.352326,1.718077,2.450947,16.738307,133.002338,2.789504,2.649724,0.303691,1.509425,6.350225,0.802074,3.604689,1272.796085
2,11.354311,1.759596,2.275937,18.809928,113.286304,2.248012,2.186049,0.317754,1.436151,2.84816,1.262804,3.528453,736.552626
2,12.328708,1.188324,2.546391,15.692614,84.002055,1.43345,2.155135,0.562167,0.81289,2.980838,0.778987,2.995034,507.486133
3,13.33568,4.560472,2.271457,20.057874,93.524784,1.830748,0.638386,0.489098,0.761838,5.488125,0.813688,2.460196,599.742499
1,13.628599,4.452063,2.450384,17.233636,86.523932,3.608002,2.952452,0.528912,1.380374,5.242782,1.039985,3.263567,1417.294196
2,12.5361,1.853323,2.522151,23.04423,93.136369,1.345977,1.322437,0.13349,1.369619,3.49583,0.971825,2.810771,655.317177
3,13.13548,4.347918,2.210588,17.818791,93.765606,2.312254,1.342171,0.518421,1.083962,7.685792,0.592248,1.603017,631.273881
2,12.40983,2.748545,2.290916,21.353252,106.631952,2.371349,1.825623,0.369197,1.873743,5.900314,0.929727,2.754103,310.196027
1,13.597973,4.569848,2.682667,17.111579,101.266434,2.745021,2.152955,0.274904,1.612243,5.014668,1.112973,2.779046,1274.031098
3,13.988222,4.911467,2.875091,23.253073,84.404003,1.623618,0.892348,0.538211,2.620159,11.230487,0.852125,1.515596,699.436122
1,14.170447,1.660706,2.513585,20.927307,101.662527,2.15643,1.982342,0.109327,1.228972,4.839703,1.055566,2.720625,896.835819
1,13.563621,1.924798,2.790939,18.534819,135.032597,3.149493,3.024931,0.212151,1.83382,5.822525,1.167772,3.324945,1363.653734
2,12.495969,1.53443,2.234956,20.140851,146.149708,1.71021,0.525335,0.333329,0.699533,3.430309,1.130899,3.024064,1046.736313
2,12.313191,4.628764,2.823603,24.376415,81.961799,2.479706,2.100835,0.537894,1.25323,2.976501,0.917329,2.382592,368.802446
2,11.707961,4.475453,1.842641,15.33153,87.829034,2.238538,2.046371,0.319652,2.160547,3.765278,1.031869,3.016367,513.643858
1,14.111257,1.879223,2.269226,26.233226,110.645039,3.152648,2.655169,0.287807,1.857397,5.861884,1.03263,3.344867,1053.759061
3,13.650577,2.385259,2.608118,18.235368,103.644209,1.595323,2.717015,0.188608,0.947035,5.336904,0.613889,1.480028,591.454645
2,11.859697,1.646639,2.4065,16.834711,105.61489,1.841568,2.080522,0.627676,1.550678,3.261491,0.952436,3.370743,305.88259
2,13.638392,1.651867,2.499665,19.500433,132.490871,1.871123,2.782974,0.229392,1.981596,4.780507,0.95145,2.820603,881.637291
3,12.988293,2.76328,2.491332,20.673053,106.567105,1.657357,1.367605,0.421454,1.500929,6.233496,1.008777,3.394613,1362.55001
1,14.25904,4.250018,2.4951,19.651196,97.444279,2.708521,3.102406,0.436644,2.686132,6.632087,0.976395,2.616483,1454.564972
3,11.933182,2.347169,2.217829,19.787128,105.330594,3.27856,2.547386,0.287202,1.566166,7.278789,0.742663,2.546275,1012.764849
2,12.631187,1.451707,2.545552,19.06073,91.892462,2.132522,2.699295,0.309297,1.200744,4.547015,0.774249,2.739568,616.850833
2,11.847707,0.859531,2.324672,18.668933,98.846799,3.07454,2.009434,0.148665,0.751083,2.462779,1.350615,3.064047,697.539757
2,12.446034,3.114021,1.824285,15.510244,108.139592,3.551748,2.000913,0.341509,1.820184,3.219819,0.959018,2.004185,796.86909
1,14.305985,1.945673,2.823082,19.358553,105.13999,3.018938,1.495316,0.39661,0.645472,6.296985,1.060992,3.550674,1008.950768
2,12.177747,1.616142,2.217139,17.896513,85.581759,2.296884,1.862438,0.448236,1.849258,3.402189,0.998254,2.18567,442.185965
2,12.285001,1.019874,2.591626,17.45226,95.544024,1.910896,3.250964,0.275482,1.498812,3.443594,1.183613,3.166936,668.586139
3,13.736354,3.168436,2.690187,26.166122,98.49836,1.559031,1.940165,0.242113,1.841543,9.23534,0.816089,1.541083,511.984727
2,12.095628,1.781152,2.333466,21.124967,89.149634,2.739369,1.485396,0.293903,0.633734,4.020955,0.960011,2.5972,533.148272
1,13.479244,1.638255,2.205684,13.643416,123.95056,2.867186,1.192148,0.388923,1.405283,6.575909,1.065644,3.266202,973.367622
3,11.762244,2.894989,2.344066,19.823824,101.401482,1.394096,1.270203,0.407578,1.072781,4.541738,0.847965,1.901955,520.174824
3,13.585967,3.26454,2.766452,21.013202,106.726509,1.377486,0.941475,0.17472,0.976706,9.027761,0.630554,2.049582,956.263736
1,12.068494,1.592517,2.714444,20.822831,97.308444,2.283135,2.058728,0.258596,1.648412,6.326292,1.238231,3.439115,1362.367461
3,13.345123,1.643002,2.552449,19.09372,90.271803,2.965586,3.789205,0.171041,3.075818,2.643911,0.657858,2.208841,1312.959115
2,11.655878,1.615166,2.246339,23.986942,100.268017,2.160019,2.095333,0.569624,2.229547,3.264831,0.807418,2.248276,457.098907
1,12.698684,1.558338,2.319739,16.115491,87.73688,2.858091,3.374461,0.276286,2.510596,6.10319,1.049559,3.452173,1345.438017
1,12.983545,1.964045,1.996089,19.407541,96.923429,3.560283,4.153189,0.336122,2.606798,3.379383,1.08602,3.462725,796.647413
1,13.336939,2.042732,2.410189,14.108881,97.468262,2.254803,2.245935,0.252094,3.201714,5.223767,1.246757,2.971841,1161.414945
2,12.638626,0.805119,2.03559,19.619981,86.81177,1.881367,1.533224,0.412549,0.743287,3.769208,1.148812,2.054655,541.174945
2,11.973029,1.427872,2.263509,20.934865,89.58943,2.303028,2.03016,0.266365,1.132085,3.652028,1.001804,2.914655,692.54275
1,13.955014,1.829232,2.559473,20.424059,136.283851,2.335708,2.160074,0.287225,1.19693,4.533247,0.942967,2.660289,1296.473513
1,13.39044,1.67111,2.333221,15.341706,100.817595,2.732806,2.883544,0.239834,1.907958,8.752929,1.380026,3.09998,1303.897243
1,12.863212,3.926515,2.517804,10.57154,98.105533,2.760178,2.955548,0.29438,1.972443,9.416673,1.080039,3.389367,393.656482
1,13.461207,1.307966,2.541001,11.612656,104.093416,3.058683,2.768489,0.300771,1.376611,7.626859,1.112452,2.786142,1251.999097
2,11.731969,1.230129,2.205691,19.683939,110.175175,1.77983,1.267292,0.569289,2.332575,4.744859,1.216274,2.903523,649.984378
2,12.62717,1.249458,2.000426,15.583505,83.202616,2.833666,2.978868,0.433875,2.002945,2.138941,1.207852,2.644914,420.942994
2,14.396621,2.642331,2.678438,19.95093,90.506042,3.204029,2.642759,0.279493,2.29807,2.59448,0.980747,2.362257,545.214178
1,13.447947,1.861652,2.682636,19.34316,100.970896,2.718592,0.558982,0.332269,1.374066,9.538889,0.866404,3.632049,1324.75684
3,14.47096,3.95608,2.783027,27.607827,97.625417,1.552163,1.473726,0.563468,1.496337,7.976715,0.796193,2.201015,488.826232
2,14.291335,1.59989,2.277243,25.096398,140.830074,2.344783,2.363807,0.269679,1.204582,4.92894,1.308884,3.202341,724.389572
3,12.621824,2.863361,2.349847,18.365934,99.868561,1.891483,0.678681,0.48382,1.41458,9.565556,0.67306,1.382745,694.246896
2,11.655769,5.623474,1.699132,13.626185,89.95852,3.418638,3.647403,0.375757,2.285844,4.710593,1.122417,3.098341,553.441484
2,11.715664,1.102367,2.451086,16.630152,82.921947,2.063905,1.382795,0.488586,1.23575,2.300629,1.288721,3.114304,715.499282
3,13.168853,2.338518,2.270963,20.872088,91.399751,2.815483,3.191338,0.426153,1.943445,9.424941,0.619938,1.841784,615.5013
1,14.195818,1.624682,2.503609,23.985417,135.921071,3.311893,3.430083,0.263991,2.404001,3.609444,1.056975,3.740827,1195.747849
1,13.745294,1.62616,2.757682,15.611278,135.084704,3.122749,2.247083,0.323924,1.858381,4.826259,0.842448,3.699443,886.266457
3,12.964236,2.371899,2.250826,24.662061,92.70162,1.755609,0.627157,0.60459,1.177487,8.577279,0.543165,2.165959,694.669738
1,14.298209,5.633381,2.486762,19.161686,97.660338,2.955337,3.062097,0.262138,1.822282,5.343591,0.955786,3.852006,1019.781947
3,13.136022,1.215517,2.351823,13.796376,104.721904,1.489636,3.418592,0.302538,1.916886,3.729172,0.803451,2.057074,677.310398
1,14.288911,1.957726,2.60005,17.577861,92.151146,3.152545,3.339759,0.265486,1.543489,4.726755,1.054527,3.134632,1093.499315
2,11.41813,3.724237,2.062832,15.640077,80.349189,2.299105,1.960072,0.179029,2.142218,3.23866,1.138602,3.671287,364.266757
2,12.274913,1.006998,2.104468,17.326949,106.281406,1.286937,3.437445,0.442804,1.919926,2.20854,0.615319,1.547728,425.005846
3,13.503791,2.485321,2.539659,17.854061,107.39601,2.294844,2.842906,0.235394,1.553412,10.317252,1.344048,2.975162,468.676126
1,14.444888,1.919911,2.433316,16.482004,93.780796,2.821163,0.760127,0.576971,1.367137,8.218369,1.106998,3.359742,1407.36867
1,12.102024,1.978243,2.206944,16.830709,90.91818,3.175905,3.286019,0.313303,1.742839,8.531437,1.053424,2.776765,1195.569148
2,11.989554,1.524013,1.89797,20.49651,102.920469,2.626237,1.290587,0.542711,1.273794,2.637193,1.193617,2.860159,406.009065
2,12.16511,3.276416,2.477566,15.065768,87.531224,2.757847,2.522589,0.425797,1.16152,3.534527,0.981254,3.164414,329.921231
3,13.050321,3.752744,2.370229,22.850089,98.783599,1.692962,0.645539,0.577191,1.565802,4.093729,0.619043,1.911579,645.111354
3,13.707574,4.604693,2.500103,19.162108,88.667442,1.571034,2.081863,0.572895,1.603988,10.747712,0.642273,1.990701,708.24175
2,12.500742,1.122703,2.173917,19.347971,76.124039,2.326829,2.182119,0.667123,1.437685,5.139512,0.943508,1.814204,433.370925
2,13.549044,2.407777,2.312217,19.675386,82.736259,1.293971,1.197917,0.547541,0.973046,2.472224,1.002599,3.674287,572.626432
1,13.806831,1.759413,2.010429,15.563233,102.882102,3.160186,3.265155,0.219391,2.297195,3.772303,1.065707,3.499372,823.29141
1,13.61577,1.300338,2.430714,20.45131,97.654194,1.692956,0.589941,0.294972,0.827296,5.517283,0.85092,3.406186,405.647048
3,13.453711,3.313559,2.584398,23.609317,110.136541,1.291833,2.888845,0.404638,2.784694,3.127143,0.662405,1.503149,877.983393
1,13.438108,1.648562,2.310818,14.934223,127.118529,3.239497,2.615017,0.433968,1.382142,5.219005,1.252601,2.679509,1190.3744
2,11.684112,0.923724,1.92491,17.879621,95.274397,1.491669,2.099567,0.550541,1.629855,2.188958,1.145723,3.168521,390.334736
3,13.285765,4.232362,2.391704,21.136447,100.645709,1.602111,0.757109,0.566297,1.299286,12.254764,1.07812,1.632865,697.359341
3,14.359235,2.825496,1.938753,20.737676,93.314447,1.853156,0.509075,0.443223,0.573467,7.269883,0.782661,1.642029,582.783882
1,13.497361,1.752593,2.36361,16.734626,103.936475,2.566878,2.917556,0.315933,1.622577,4.929685,1.226024,2.678513,1379.640221
1,12.942394,1.668405,2.914906,14.973786,95.1052,2.224869,2.7385,0.429467,1.219288,3.031207,1.266686,3.519207,862.860646
2,11.959505,1.91985,2.170672,17.273545,98.521338,1.495581,1.088325,0.248513,1.605581,2.511739,0.967318,3.649442,654.376739
2,12.438359,1.863423,2.103338,17.152158,84.772617,2.655305,2.786203,0.2217,1.343611,6.437504,0.92195,2.725438,454.720153
2,11.795024,1.102998,2.652252,15.269638,85.209677,1.332093,1.787521,0.320352,1.44679,2.575236,1.107339,2.892409,599.065682
1,13.506818,1.913786,2.476751,17.832757,135.931359,3.505107,2.90651,0.486173,1.822634,5.120082,1.494187,3.129073,1101.08098
1,11.817152,2.722334,2.368846,16.430411,90.588241,1.960817,3.384436,0.448284,0.674846,8.032471,1.024191,1.974168,681.089749
3,12.454944,1.623344,2.254352,13.410721,81.831707,1.810451,3.908153,0.274922,1.540187,2.294129,0.748017,1.325892,452.150139
2,11.720894,1.233787,2.502468,18.784228,98.157977,2.331465,2.452293,0.323374,1.39004,3.592871,1.31468,2.851531,446.567529
1,13.641611,1.919962,2.344548,19.184762,104.831573,3.306567,3.006579,0.227474,2.632233,5.107513,1.014866,2.86462,1192.878949
1,13.478296,1.852084,2.850041,17.025443,85.577426,2.900679,3.373171,0.329419,2.004105,6.308554,1.047946,3.353481,1492.698691
3,12.646825,2.502484,2.251971,20.856169,90.046381,1.397412,0.6989,0.528323,0.157098,6.783707,0.643462,2.068982,663.578403
3,13.637751,2.507369,2.803114,17.670544,96.593221,1.469253,1.292198,0.263402,1.59344,5.517144,1.058416,1.565421,584.07744
1,12.943986,2.204954,2.384412,14.675026,97.34034,2.642651,3.556154,0.316969,1.953528,5.577051,1.060023,3.053186,1316.401848
3,12.79027,5.796169,2.574131,21.318893,138.53345,2.263538,2.124684,0.64303,1.614012,9.371199,0.554273,1.756847,418.275465
2,11.748569,1.815549,2.324601,25.815344,86.541336,2.247524,2.228426,0.440676,1.300749,2.47324,1.117848,3.244727,513.44873
1,13.534613,1.651006,2.367254,14.358696,105.912194,2.671011,2.359275,0.295883,1.813779,3.132353,1.15104,1.960624,941.039846
3,13.505013,2.549382,2.40743,18.34927,105.513106,1.541216,0.670198,0.413728,0.881859,6.325182,0.636125,2.180216,649.685463
1,13.751238,1.633253,1.916185,17.41394,93.71423,2.674421,2.965628,0.272604,1.936242,5.193884,1.121671,3.351745,890.408501
2,11.812179,1.688092,2.374859,21.534699,88.212023,1.308607,1.227401,0.55426,1.1878,3.444465,0.971897,3.410999,526.517191
1,14.009022,2.410469,2.383558,12.535037,137.99839,3.015703,2.913659,0.214717,1.551489,5.946724,1.094453,3.477015,1270.333318
2,11.915275,1.789204,2.256125,24.311796,97.735737,2.282606,1.936663,0.265166,1.655286,2.355082,1.445087,3.460154,681.598568
3,12.995021,4.540347,2.764489,24.548503,90.757661,2.625039,1.291611,0.279914,1.574052,10.096285,0.622347,2.050731,680.073583
2,12.663417,1.958543,2.206387,17.491253,107.389872,2.287448,2.416197,0.25337,1.912847,3.372031,0.944504,2.132367,501.573949
3,12.331843,3.215488,2.72125,24.354064,108.370083,2.960632,0.571487,0.565,1.59368,10.216497,0.623675,2.429772,881.61993
2,14.144241,1.93857,1.895826,21.863693,85.485761,2.072418,1.519854,0.516296,2.109976,5.424783,0.910654,3.566584,641.704281
1,13.669469,1.536263,2.356787,16.902898,94.862125,2.833855,2.66722,0.447463,1.028053,5.734904,1.390728,3.401507,1002.950459
1,13.917058,1.622287,1.923279,15.707175,102.185909,2.317032,1.469378,0.305459,3.05324,7.13852,1.391753,3.615959,1218.529556
3,11.771134,3.570363,2.244938,17.734491,102.412976,3.668056,3.191927,0.566633,1.962842,10.326488,0.695109,1.747312,877.453084
2,11.77973,1.61976,2.466806,22.528527,84.360048,3.112513,2.011765,0.174131,1.699167,2.074702,0.553649,3.289243,326.28205
3,13.539711,4.589308,2.560445,21.907787,95.024644,1.931023,0.619002,0.359345,0.866536,9.154059,0.685981,1.530408,662.730324
3,13.740839,2.484652,2.551454,21.606018,100.178528,1.584829,1.336408,0.189808,1.468502,7.595347,0.890608,1.595614,603.243584
1,13.783115,2.997042,2.773745,25.425724,96.952803,3.426435,1.750608,0.274699,1.82684,3.747268,1.106446,3.439329,904.243361
2,13.416132,4.447961,2.008857,19.184234,78.542239,3.129877,2.836834,0.273451,1.142563,2.852928,1.075762,2.157819,576.851288
2,12.392619,0.790425,2.221991,17.440025,78.575608,1.25703,1.842257,0.557425,1.226306,4.058805,1.10962,1.995176,593.745576
3,13.214519,1.526194,1.977755,17.540344,95.359195,1.44609,1.356849,0.506556,2.02851,8.152048,0.758025,2.452338,686.765604
1,13.5507,2.001164,2.406044,11.282145,89.717965,3.024077,3.365836,0.275717,1.737746,4.569683,1.293791,3.366286,1075.805864
2,12.291471,1.217425,2.287643,16.547402,98.138587,2.416233,1.908672,0.331923,1.29874,4.116929,0.748542,3.861457,617.610384
3,13.644688,3.803811,2.580503,22.00938,96.858322,1.851898,0.733936,0.275909,0.738212,8.730671,0.622528,3.342725,665.844649
2,11.437398,0.6999,2.562248,14.585691,108.720162,2.460613,1.726116,0.463431,1.273705,3.68333,1.033575,2.93158,665.524607
3,13.23412,2.780167,1.8847,22.532743,106.584808,1.858618,0.771337,0.475361,1.224945,9.224891,0.62092,1.334634,661.722502
2,12.074682,1.819682,2.246193,14.932662,84.580227,1.605095,1.390092,0.328435,1.573905,3.451287,0.891487,2.418561,557.512332
2,12.165256,1.73651,2.251017,20.835576,85.517671,2.636859,2.634211,0.172891,1.251593,2.4312,1.089232,2.821217,422.878502
3,13.682676,2.5808,2.616121,19.57834,88.661876,1.576365,0.471005,0.564758,2.893558,10.232771,0.836924,1.355364,667.56992
2,11.616275,4.190851,2.184888,28.21645,99.08552,1.877442,1.462939,0.399345,1.540197,2.209866,1.091817,2.807275,525.525564
1,13.710635,1.778846,2.531169,23.596369,141.225895,2.759092,1.436258,0.393926,2.451377,5.906613,1.065243,2.767524,1154.274815
2,12.125098,1.175117,2.826553,18.010743,97.191687,3.61701,2.120091,0.306197,0.880989,5.83212,1.108193,3.083605,687.852281
1,14.082201,1.70098,2.212088,18.108856,86.75646,2.429805,2.256556,0.239592,1.264809,12.083903,1.095597,2.7444,1205.612989
2,11.771863,1.271495,1.96451,18.956962,90.164507,2.319103,0.436403,0.442276,0.892684,6.584788,0.873393,2.781585,549.293941
1,14.226398,1.599494,2.446296,15.015649,100.167621,2.775481,2.9516,0.357594,1.444459,6.882707,0.83171,2.776126,1103.68924
1,14.011804,4.302245,3.006113,20.13769,96.510339,2.245878,2.289606,0.2766,1.403201,7.226245,0.987998,3.465721,962.6632
1,13.492651,2.064997,2.682957,17.582691,95.546183,3.299037,2.92388,0.322585,3.049424,3.433118,1.102253,2.799864,1307.75996
2,13.035893,2.564452,2.422118,19.692711,86.288119,2.26702,1.311201,0.412451,1.35728,2.28757,1.264113,3.229924,420.921746
2,12.542012,1.17136,2.402943,15.566519,104.514737,1.264188,1.34085,0.417738,1.234293,2.575248,0.682086,1.720913,392.001364
2,11.521392,3.230454,1.919937,19.815137,91.484585,1.201373,1.74,0.28685,1.90024,2.409954,1.190066,2.786272,417.543881
2,11.467578,1.671285,2.50193,15.693973,90.370188,1.900803,1.29686,0.454358,1.685344,3.299941,0.786792,2.172456,601.717406
